2025-09-13 01:49:23.307 | INFO | ==================== 日志系统初始化 ====================
2025-09-13 01:49:33.073 | DEBUG | 文件存在，尝试加载: templates\exploration\res\res_boss_battle_button.png
2025-09-13 01:49:33.073 | INFO | 成功加载模板: boss_monster
2025-09-13 01:49:33.073 | DEBUG | 检查模板文件: templates\exploration\res\res_battle_start.png
2025-09-13 01:49:33.073 | DEBUG | 文件存在，尝试加载: templates\exploration\res\res_battle_start.png
2025-09-13 01:49:33.073 | INFO | 成功加载模板: battle_start
2025-09-13 01:49:33.073 | DEBUG | 检查模板文件: templates\exploration\res\res_treasure_box_click.png
2025-09-13 01:49:33.073 | DEBUG | 文件存在，尝试加载: templates\exploration\res\res_treasure_box_click.png
2025-09-13 01:49:33.073 | INFO | 成功加载模板: treasure_box
2025-09-13 01:49:33.074 | DEBUG | 检查模板文件: templates\exploration\res\res_get_reward.png
2025-09-13 01:49:33.074 | DEBUG | 文件存在，尝试加载: templates\exploration\res\res_get_reward.png
2025-09-13 01:49:33.074 | INFO | 成功加载模板: get_reward
2025-09-13 01:49:33.074 | DEBUG | 检查模板文件: templates\exploration\res\res_battle_reward.png
2025-09-13 01:49:33.074 | DEBUG | 文件存在，尝试加载: templates\exploration\res\res_battle_reward.png
2025-09-13 01:49:33.074 | INFO | 成功加载模板: battle_reward
2025-09-13 01:49:33.074 | DEBUG | 检查模板文件: templates\exploration\res\res_e_auto_rotate_on.png
2025-09-13 01:49:33.074 | DEBUG | 文件存在，尝试加载: templates\exploration\res\res_e_auto_rotate_on.png
2025-09-13 01:49:33.075 | INFO | 成功加载模板: auto_rotate_on
2025-09-13 01:49:33.075 | DEBUG | 检查模板文件: templates\exploration\res\res_e_auto_rotate_off.png
2025-09-13 01:49:33.075 | DEBUG | 文件存在，尝试加载: templates\exploration\res\res_e_auto_rotate_off.png
2025-09-13 01:49:33.075 | INFO | 成功加载模板: auto_rotate_off
2025-09-13 01:49:33.076 | DEBUG | 检查模板文件: templates\exploration\res\res_e_enter_choose_rarity.png
2025-09-13 01:49:33.076 | DEBUG | 文件存在，尝试加载: templates\exploration\res\res_e_enter_choose_rarity.png
2025-09-13 01:49:33.076 | INFO | 成功加载模板: enter_choose_rarity
2025-09-13 01:49:33.076 | DEBUG | 检查模板文件: templates\exploration\res\res_e_n_rarity.png
2025-09-13 01:49:33.076 | DEBUG | 文件存在，尝试加载: templates\exploration\res\res_e_n_rarity.png
2025-09-13 01:49:33.076 | INFO | 成功加载模板: n_rarity
2025-09-13 01:49:33.076 | DEBUG | 检查模板文件: templates\exploration\res\res_e_s_rarity.png
2025-09-13 01:49:33.076 | DEBUG | 文件存在，尝试加载: templates\exploration\res\res_e_s_rarity.png
2025-09-13 01:49:33.076 | INFO | 成功加载模板: s_rarity
2025-09-13 01:49:33.076 | DEBUG | 检查模板文件: templates\exploration\res\res_e_ratate_exsit.png
2025-09-13 01:49:33.076 | DEBUG | 文件存在，尝试加载: templates\exploration\res\res_e_ratate_exsit.png
2025-09-13 01:49:33.077 | INFO | 成功加载模板: rotate_exist
2025-09-13 01:49:33.077 | DEBUG | 检查模板文件: templates\exploration\res\res_e_sure_button.png
2025-09-13 01:49:33.077 | DEBUG | 文件存在，尝试加载: templates\exploration\res\res_e_sure_button.png
2025-09-13 01:49:33.078 | INFO | 成功加载模板: sure_button
2025-09-13 01:49:33.078 | DEBUG | 检查模板文件: templates\exploration\res\res_team_emoji.png
2025-09-13 01:49:33.078 | DEBUG | 文件存在，尝试加载: templates\exploration\res\res_team_emoji.png
2025-09-13 01:49:33.078 | INFO | 成功加载模板: team_emoji
2025-09-13 01:49:33.078 | DEBUG | 检查模板文件: templates\exploration\res\res_exp_create_team.png
2025-09-13 01:49:33.078 | DEBUG | 文件存在，尝试加载: templates\exploration\res\res_exp_create_team.png
2025-09-13 01:49:33.078 | INFO | 成功加载模板: create_team
2025-09-13 01:49:33.078 | DEBUG | 检查模板文件: templates\exploration\res\res_exp_create_ensure.png
2025-09-13 01:49:33.078 | DEBUG | 文件存在，尝试加载: templates\exploration\res\res_exp_create_ensure.png
2025-09-13 01:49:33.079 | INFO | 成功加载模板: create_ensure
2025-09-13 01:49:33.079 | DEBUG | 检查模板文件: templates\exploration\res\res_swipe_end.png
2025-09-13 01:49:33.079 | DEBUG | 文件存在，尝试加载: templates\exploration\res\res_swipe_end.png
2025-09-13 01:49:33.079 | INFO | 成功加载模板: swipe_end
2025-09-13 01:49:33.079 | DEBUG | 检查模板文件: templates\exploration\res\res_e_exit_confirm.png
2025-09-13 01:49:33.079 | DEBUG | 文件存在，尝试加载: templates\exploration\res\res_e_exit_confirm.png
2025-09-13 01:49:33.080 | INFO | 成功加载模板: exit_confirm
2025-09-13 01:49:33.080 | DEBUG | 检查模板文件: templates\exploration\res\res_red_close.png
2025-09-13 01:49:33.080 | DEBUG | 文件存在，尝试加载: templates\exploration\res\res_red_close.png
2025-09-13 01:49:33.080 | INFO | 成功加载模板: red_close
2025-09-13 01:49:34.497 | INFO | 启动探索任务
2025-09-13 01:49:34.498 | INFO | 
2025-09-13 01:49:34.498 | INFO | >>> 开始任务: 探索任务 <<<
2025-09-13 01:49:34.498 | INFO | 
2025-09-13 01:49:34.498 | INFO | >>> 开始执行探索任务 - 第八章 <<<
2025-09-13 01:49:34.499 | INFO | 检查当前界面状态...
2025-09-13 01:49:34.883 | INFO | 已在探索界面
2025-09-13 01:49:34.884 | INFO | 正在选择章节: 第八章
2025-09-13 01:49:34.884 | INFO | 开始寻找目标章节
2025-09-13 01:49:35.780 | INFO | 当前识别到的章节: ['第十五章', '第十六章', '第十七章']
2025-09-13 01:49:35.843 | INFO | 滑动寻找章节，第1次
2025-09-13 01:49:38.224 | INFO | 当前识别到的章节: ['第十四章', '第十五章', '第十六章']
2025-09-13 01:49:38.288 | INFO | 滑动寻找章节，第2次
2025-09-13 01:49:40.642 | INFO | 当前识别到的章节: ['第十三章', '第十四章', '第十五章']
2025-09-13 01:49:40.726 | INFO | 滑动寻找章节，第3次
2025-09-13 01:49:43.088 | INFO | 当前识别到的章节: ['早', '第十二章', '第十三章', '第十四章']
2025-09-13 01:49:43.157 | INFO | 滑动寻找章节，第4次
2025-09-13 01:49:45.522 | INFO | 当前识别到的章节: ['第十章', '第十一章', '第十二章', '第十三章']
2025-09-13 01:49:45.580 | INFO | 滑动寻找章节，第5次
2025-09-13 01:49:47.918 | INFO | 当前识别到的章节: ['第九章', '第十章', '第十一章', '？', '第十二章']
2025-09-13 01:49:47.979 | INFO | 滑动寻找章节，第6次
2025-09-13 01:49:50.378 | INFO | 当前识别到的章节: ['第八章', '第九章', '第十章', '第士一意']
2025-09-13 01:49:50.389 | INFO | 找到目标章节: 第八章
2025-09-13 01:49:50.390 | INFO | 开始尝试点击章节: 第八章
2025-09-13 01:49:50.390 | INFO | 第1次尝试点击章节
2025-09-13 01:49:51.183 | INFO | OCR识别到目标章节，点击位置: (1150, 244)
2025-09-13 01:49:53.673 | INFO | 找到探索按钮，位置: (1077, 248)
2025-09-13 01:49:57.239 | INFO | 开始探索循环
2025-09-13 01:49:57.664 | DEBUG | 场景切换: Scene.UNKNOWN -> Scene.ENTRANCE
2025-09-13 01:49:57.664 | INFO | 处理探索入口
2025-09-13 01:50:01.223 | INFO | 处理探索入口
2025-09-13 01:50:02.913 | INFO | 
2025-09-13 01:50:02.913 | INFO | >>> 探索任务统计 <<<
2025-09-13 01:50:02.913 | INFO | 任务时长: 0:00:28.414221
2025-09-13 01:50:02.914 | INFO | 战斗次数: 0
2025-09-13 01:50:02.914 | INFO | 经验怪物: 0
2025-09-13 01:50:02.914 | INFO | 金币怪物: 0
2025-09-13 01:50:02.914 | INFO | 达摩怪物: 0
2025-09-13 01:50:02.914 | INFO | 宝箱收集: 0
2025-09-13 01:50:02.914 | ERROR | 探索任务失败
